ID,audio_path,num_samples,sample_rate,transcription,gender,lang_id,language,lang_group_id
1830,test/3866409166763965048.wav,136320,16000,the ruling party south west africa people's organisation swapo also retained a majority in the parliamentary elections,1,19,English,0
1900,test/3922043533653727350.wav,126720,16000,in fact it is not easy to find at all even if one knew it existed once inside the cave it is a total isolation,1,19,English,0
1873,test/3926276660303924456.wav,138880,16000,be firm in turning down men and don't be afraid to stand your ground cultural differences or not it doesn't make it ok!,0,19,English,0
1735,test/3927163358777802368.wav,326400,16000,researchers from princeton university in the united states and uppsala university in sweden reported the new species evolved in just two generations though this process had been believed to take much longer due to breeding between an endemic darwin finch geospiza fortes and the immigrant cactus finch geospiza conirostris,1,19,English,0
1725,test/394135166243682296.wav,171840,16000,asus eee pc earlier launched world-wide for cost-saving and functionality factors became a hot topic in 2007 taipei it month,1,19,English,0
1868,test/3945532745541195136.wav,211200,16000,at the other end of the spectrum one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own,0,19,English,0
1981,test/3986128848664857815.wav,158400,16000,if you only go ashore using shipboard excursions you will not need a separate visa as of 2009,0,19,English,0
1942,test/3996353344156412065.wav,126720,16000,we make our houses from plants and make clothes from plants most foods that we eat are plants without plants animals could not survive,1,19,English,0
1918,test/4027984920362132391.wav,190080,16000,the sundarbans has been declared a unesco world heritage site the part of the forest within indian territory is called sundarbans national park,1,19,English,0
1925,test/4041283782469778574.wav,172800,16000,the work done was mostly theoretical but the program was written to simulate observations made of the sagittarius galaxy,1,19,English,0
1955,test/4060670580459188209.wav,167040,16000,ms is a disease that affects the central nervous system which is made up of the brain the spinal cord and the optic nerve,0,19,English,0
1857,test/4103166808026076685.wav,164160,16000,he added that they should not however be asked to take on obligations that go beyond their development stage responsibility and capabilities,0,19,English,0
1965,test/4130846879604713113.wav,143360,16000,they are almost all sandy beaches with safe swimming and most have shade provided by pohutukawa trees,0,19,English,0
1840,test/4168260504174612795.wav,173760,16000,in many other cities of italy and in the rest of the world particularly in poland similar setups were made which were viewed by a great number of people,0,19,English,0
1814,test/4171508807010088989.wav,172800,16000,hydrogen ions are protons that had their electrons stripped off them since hydrogen atoms consist of one proton and one electron,1,19,English,0
1905,test/4186976662250569146.wav,105600,16000,the capital of moldova is chişinău. the local language is romanian but russian is widely used,1,19,English,0
1959,test/4257743601527484794.wav,92160,16000,still take advice from authorities obey all signs and pay close attention to safety warnings,1,19,English,0
1766,test/4312337355143990691.wav,97920,16000,some atoms have unstable nuclei which means that they tend to break apart with little or no nudging,1,19,English,0
1768,test/4329375098749636027.wav,121920,16000,most of the buildings on the edges of the complex have been rebuilt in order to give tourists a better idea of how they originally appeared,1,19,English,0
1908,test/4332544138278608734.wav,106560,16000,this is an important way to distinguish between some verbs and objects,0,19,English,0
1891,test/4439398069046383836.wav,235840,16000,lakkha singh presented the chhappan bhog bhajan as well singer raju khandelwal was accompanying him,0,19,English,0
1753,test/4446007980468141561.wav,264000,16000,while this is often only an inaccurate stereotype the best way to get along in paris still is to be on your best behavior acting like someone who is bien élevé well brought up. it will make getting about considerably easier,0,19,English,0
1793,test/4491697341889976683.wav,132480,16000,if you're not used to driving on country roads keep your wits about you steep grades narrow lanes and sharp curves predominate,1,19,English,0
1684,test/4496786334735634498.wav,175360,16000,"apia is the capital of samoa the town is on the island of upolu and has a population of just under 40,000",0,19,English,0
1960,test/4498640649175127270.wav,168960,16000,he was reportedly aged in his 20s. in a statement bieber said [w]hile i was not present nor directly involved with this tragic accident my thoughts and prayers are with the family of the victim.,1,19,English,0
1924,test/4498797456222901763.wav,207360,16000,four skiers in the women's sitting group failed to finish their runs and 45 of the 117 total skiers in the giant slalom failed to rank in the race,1,19,English,0
1718,test/4507570726474155114.wav,140160,16000,there is no universal definition for which manufactured items are antiques some tax agencies define goods older than 100 years as antiques,1,19,English,0
1862,test/4562231445388891346.wav,155520,16000,nextgen is a system the faa claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions,1,19,English,0
1756,test/4566051537148836720.wav,214080,16000,late on sunday the united states president donald trump in a statement delivered via the press secretary announced us troops would be leaving syria,1,19,English,0
1779,test/4638707534646618403.wav,122880,16000,the announcement was made after trump had a phone conversation with turkish president recep tayyip erdoğan,1,19,English,0
1969,test/4666717028619624057.wav,157440,16000,it states that the most effective place for the main subject is at the intersection of lines dividing the image into thirds vertically and horizontally see example,1,19,English,0
1883,test/4690800207484418897.wav,157440,16000,the vertical clearance under the bridge is 15 meters construction was completed in august 2011 it didn't open to traffic until march 2017,1,19,English,0
1839,test/4705502721902980056.wav,79040,16000,think of the skiing route as of a similar hiking route,0,19,English,0
1818,test/4727095276781970486.wav,132480,16000,people may not anticipate that patience and understanding are also necessary for travellers returning home,0,19,English,0
1963,test/4780196329895653733.wav,203520,16000,ironing damp clothes can help them dry many hotels have an iron and ironing board available for loan even if one is not present in the room,1,19,English,0
1754,test/4807942348083346744.wav,143360,16000,there may be more maria on the near side because the crust is thinner it was easier for lava to rise up to the surface,0,19,English,0
1963,test/4821372520807131.wav,130560,16000,ironing damp clothes can help them dry many hotels have an iron and ironing board available for loan even if one is not present in the room,1,19,English,0
1681,test/4822858934027125258.wav,319680,16000,it isn't alone though experimentation and an experiment is a test that is used to eliminate one or more of the possible hypotheses asking questions and making observations also guide scientific research,0,19,English,0
1871,test/4838660681321542582.wav,107520,16000,in the warm climate of the middle east the house was not so important,1,19,English,0
1947,test/4844570914389909899.wav,118080,16000,prior to the arrival of troops haiti had not encountered problems related to the disease since the 1800s,1,19,English,0
1894,test/4848767269319106744.wav,103680,16000,a curry is a dish based on herbs and spices together with either meat or vegetables,1,19,English,0
1696,test/4872682023567074953.wav,129600,16000,the two compounds react with one another to form crystals that may block kidney function researchers at the university said,1,19,English,0
1712,test/4911753908854223816.wav,311360,16000,"since 1966 the sundarbans have been a wildlife sanctuary and it is estimated that there are now 400 royal bengal tigers and about 30,000 spotted deer in the area",0,19,English,0
1679,test/4937589470390171572.wav,70080,16000,aerosmith have cancelled their remaining concerts on their tour,1,19,English,0
1807,test/4940213511640275250.wav,119040,16000,italian is also the everyday language used by most of those who work in the state while latin is often used in religious ceremonies,1,19,English,0
1815,test/4960341437383881404.wav,175040,16000,the fission bomb works on the principle that it takes energy to put together a nucleus with many protons and neutrons,0,19,English,0
1762,test/5049759849654620438.wav,136320,16000,the disease is carried by pigs which then migrates to humans through mosquitos,1,19,English,0
1824,test/5059640273671690654.wav,268160,16000,the giza plateau or giza necropolis in the egyptian valley of the dead contains several pyramids of which the great pyramid is the largest several small tombs several temples and the great sphinx,0,19,English,0
1935,test/5106380017322065030.wav,136640,16000,however that is not true although there is something written on the back of the document it is not a treasure map,0,19,English,0
1947,test/5111153817746112904.wav,143040,16000,prior to the arrival of troops haiti had not encountered problems related to the disease since the 1800s,0,19,English,0
1800,test/5131184112261114926.wav,132480,16000,the bridge is scheduled to be fully operational in september 2017 when the brazilian customs checkpoints are expected to be finished,1,19,English,0
1678,test/5143306658627135996.wav,163200,16000,oliver sacks in his paper the president's speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately,1,19,English,0
1795,test/5152804099019194563.wav,214080,16000,since 1988 ballot boxes must be transparent so that voters and observers can witness that no envelopes are present at the start of the vote and that no envelopes are added except those of the duly counted and authorized voters,1,19,English,0
1708,test/5153770112137332001.wav,151680,16000,huhne has resigned and he will be replaced in the cabinet by ed davey mp norman lamb mp is expected to take the business minister job davey is vacating,1,19,English,0
1885,test/5164710956485163027.wav,238080,16000,between 10:00-11:00 pm mdt a fire was started by the inmates in the yard,0,19,English,0
1852,test/517532078886085321.wav,261120,16000,appropriate use of blogs can empower students to become more analytical and critical; through actively responding to internet materials students can define their positions in the context of others' writings as well as outline their own perspectives on particular issues oravec 2002,1,19,English,0
1973,test/5196260640941390313.wav,167040,16000,but being placed in the high tropics just a few degrees north of equator you will need to deal with both heat always and strong sun when the sky is clear more rarely,1,19,English,0
1668,test/5198402243598272340.wav,167040,16000,it may also be beneficial for one to buy a wild card which provides entry to either selections of parks in south africa or all of the south african national parks,1,19,English,0
1828,test/5204109021824689215.wav,152640,16000,a search of the internet for hostile environment course' will probably provide the address of a local company,1,19,English,0
1909,test/5220085499631368243.wav,99840,16000,virtual teams are held to the same standards of excellence as conventional teams but there are subtle differences,1,19,English,0
1895,test/5358875111503056320.wav,120960,16000,as knowledge of greek declined the west found itself cut off from its greek philosophical and scientific roots,1,19,English,0
1902,test/5381110210154713971.wav,120000,16000,he was initially hospitalised in the james paget hospital in great yarmouth,0,19,English,0
1905,test/5381693779708341332.wav,178560,16000,the capital of moldova is chişinău. the local language is romanian but russian is widely used,0,19,English,0
1819,test/5407053594615190090.wav,207040,16000,ancient china had a unique way of showing different time periods each stage of china or each family that was in power was a distinctive dynasty,0,19,English,0
1971,test/5408022991504111502.wav,238720,16000,high winds hail excessive precipitation and wildfires are forms and effects of severe weather as are thunderstorms tornadoes waterspouts and cyclones,0,19,English,0
1826,test/5433314566767233828.wav,99840,16000,after the accident occurred gibson was transported to a hospital but died shortly afterwards,1,19,English,0
1672,test/546231163869746473.wav,169600,16000,be careful not to allow fabric to become too hot which can cause shrinkage or in extreme cases scorch,0,19,English,0
1902,test/5482406888941085018.wav,113280,16000,he was initially hospitalised in the james paget hospital in great yarmouth,1,19,English,0
1936,test/5505398583576174352.wav,201600,16000,perry stated that he would return to texas to assess the results of tonight's caucus determine whether there is a path forward for myself in this race but later said that he would remain in the race and compete in the january 21 south carolina primary,1,19,English,0
1775,test/5524098527613997160.wav,164800,16000,the use of video recording has led to important discoveries in the interpretation of micro-expressions facial movements which last a few milliseconds,0,19,English,0
1954,test/5531306493601107261.wav,164160,16000,their disciplined defence ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat,1,19,English,0
1802,test/5536399024273287176.wav,92160,16000,the internet combines elements of both mass and interpersonal communication,0,19,English,0
1866,test/559615000143317446.wav,74880,16000,first most riders wear riding boots with a heel and a smooth quite narrow sole,1,19,English,0
1798,test/5606750157981126233.wav,179520,16000,in its early days the show was featured solely at the long-running internet radio site toginet radio a site focused on talk radio,1,19,English,0
1874,test/5657427923960079748.wav,123840,16000,some people thought he was right but many people believed the opposite; that the solar system moved around the earth including the sun and even the other stars,1,19,English,0
2000,test/5767934843388875369.wav,212800,16000,if crossing the northern baltic in winter check the cabin location as going through ice causes quite horrible noise for those most affected,0,19,English,0
2007,test/5865390219641610051.wav,111360,16000,the u.s. corps of engineers estimated that 6 inches of rainfall could breach the previously damaged levees,1,19,English,0
1772,test/5866078581108668966.wav,89920,16000,so it is likely that the notation was added simply as a label,0,19,English,0
1671,test/5904418145588789259.wav,198720,16000,congress began funding the obscenity initiative in fiscal 2005 and specified that the fbi must devote 10 agents to adult pornography,0,19,English,0
1742,test/5907599423488165658.wav,149760,16000,hong kong island gives the territory of hong kong its name and is the place that many tourists regard as the main focus,0,19,English,0
1940,test/5910253289107526048.wav,247360,16000,all things considered we should not be surprised if our own ancestors solved their protein problem in somewhat the same way that chimps on the savanna do today,0,19,English,0
1763,test/5920564818407981934.wav,114240,16000,just like the moon exerts a pull on the earth causing tides so does the milky way exert a force on the sagittarius galaxy,1,19,English,0
1791,test/5922110980503615373.wav,107520,16000,do not deface the site by marking or scratching graffiti into structures,0,19,English,0
1761,test/5966925948005244453.wav,130560,16000,the photographers later took the place of an aged lady as she needed the lavatory mendoza was gunned down,1,19,English,0
1781,test/5970882371928079940.wav,117120,16000,madagascar is by far the biggest and a continent on its own when it comes to wildlife,0,19,English,0
1665,test/6057938296244834632.wav,172800,16000,the document according to the leak will refer to the borders dispute which palestine wants based on the borders before the 1967 mideast war,1,19,English,0
1717,test/6075416811919407935.wav,124800,16000,due to the underwater topology the return flow is concentrated at a few deeper sections and a fast current to deep water may form there,1,19,English,0
1714,test/6080082056978846750.wav,173440,16000,the satellite was sent into space by a rocket scientists use telescopes in space because the earth's atmosphere distorts some of our light and view,0,19,English,0
1971,test/6162405598905036396.wav,151680,16000,high winds hail excessive precipitation and wildfires are forms and effects of severe weather as are thunderstorms tornadoes waterspouts and cyclones,1,19,English,0
1796,test/6203495122297129260.wav,93120,16000,this sediment was necessary for creating sandbars and beaches which served as wildlife habitats,1,19,English,0
1914,test/621925716775998155.wav,94080,16000,twentieth century research has shown that there are two pools of genetic variation hidden and expressed,1,19,English,0
1861,test/6243143230365031162.wav,117120,16000,as a result the performers smoke cannabis joints on stage and the theatre itself is encouraging the audience to join in,1,19,English,0
1670,test/6263891810431071444.wav,316800,16000,"their thermal behavior is not as steady as large caves on earth that often maintain a fairly constant temperature but it is consistent with these being deep holes in the ground, said glen cushing of the united states geological survey usgs astrogeology team and of northern arizona university located in flagstaff arizona",1,19,English,0
1788,test/6269047638238623389.wav,256000,16000,usa gymnastics supports the united states olympic committee's letter and accepts the absolute need of the olympic family to promote a safe environment for all of our athletes,0,19,English,0
1927,test/6275116524641817120.wav,132480,16000,angel 2006 explains the continuum approach as a method being used to help organizations reach a higher level of performance,1,19,English,0
1703,test/6284223441572848962.wav,161920,16000,martelly swore in a new provisional electoral council cep of nine members yesterday,0,19,English,0
1879,test/6306322369645218273.wav,111680,16000,one can only wonder what the keyboard will become when something newer comes along,0,19,English,0
1737,test/6351367445025505944.wav,105600,16000,lions are the most social cats living in large groups called prides,0,19,English,0
1901,test/6354316372780583820.wav,215680,16000,although ai has a strong connotation of science fiction ai forms a very important branch of computer science dealing with behavior learning and intelligent adaptation in a machine,0,19,English,0
1952,test/6434859821714227491.wav,181120,16000,anyone who's going to drive at high latitudes or over mountain passes should consider the possibility of snow ice or freezing temperatures,0,19,English,0
1900,test/6441357835378888974.wav,102720,16000,in fact it is not easy to find at all even if one knew it existed once inside the cave it is a total isolation,1,19,English,0
1967,test/6507390080013738113.wav,180480,16000,layton had asked for changes to the conservatives' environmental bill during the meeting with the pm asking for a thorough and complete rewriting of the conservative party's environmental bill,1,19,English,0
1663,test/6603783905885843777.wav,158400,16000,cochamó valley - chile's premier climbing destination known as the yosemite of south america with a variety of granite big walls and crags,1,19,English,0
1888,test/6605272483833286221.wav,137280,16000,re-entry shock comes on sooner than culture shock there's less of a honeymoon phase lasts longer and can be more severe,1,19,English,0
1800,test/6614658234069371088.wav,192000,16000,the bridge is scheduled to be fully operational in september 2017 when the brazilian customs checkpoints are expected to be finished,0,19,English,0
1764,test/6620311002113327699.wav,197760,16000,the number of people present was so large that it was not possible for everybody to gain access to the funeral in st peter's square,1,19,English,0
1766,test/6620866315580544260.wav,155520,16000,some atoms have unstable nuclei which means that they tend to break apart with little or no nudging,0,19,English,0
1897,test/6656552880161745727.wav,114240,16000,in the north the region is bounded by the sahel and in the south and west by the atlantic ocean,1,19,English,0
1821,test/6701991686450020774.wav,117120,16000,the correlation between brain pathology and behaviour supports scientists in their research,1,19,English,0
1953,test/6745531990699497785.wav,88320,16000,he was subsequently relocated to addenbrooke's hospital in cambridge,1,19,English,0
1973,test/6774385073956642067.wav,159360,16000,but being placed in the high tropics just a few degrees north of equator you will need to deal with both heat always and strong sun when the sky is clear more rarely,1,19,English,0
1985,test/678174152690230753.wav,144000,16000,it is related to but usually not involving alpine style ski touring or mountaineering the latter ones done in steep terrain and requiring much stiffer skis and boots,1,19,English,0
1781,test/6810123023171733450.wav,142080,16000,madagascar is by far the biggest and a continent on its own when it comes to wildlife,0,19,English,0
1675,test/6817878979697223927.wav,105600,16000,all nouns alongside the word sie for you always begin with a capital letter even in the middle of a sentence,1,19,English,0
1726,test/6824515440136565318.wav,157440,16000,field trips are a large part of any classroom quite often a teacher would love to take her students places to which a bus trip is not an option,1,19,English,0
1921,test/68300966899801601.wav,193920,16000,on the other hand icy and snowy conditions are normal in many countries and traffic goes on mostly uninterrupted all year round,1,19,English,0
1715,test/6845248534284654.wav,184320,16000,regular announcements in the metro are made only in catalan but unplanned disruptions are announced by an automated system in a wide variety of languages including spanish english french arabic and japanese,1,19,English,0
1856,test/6847551837519900288.wav,135360,16000,finland is a great boating destination the land of a thousand lakes has thousands of islands too in the lakes and in the coastal archipelagos,1,19,English,0
1869,test/6852813781354643345.wav,175680,16000,its long jaws were studded with more than 70 razor-sharp teeth along with an extra set in the roof of its mouth meaning that there was no escape for anything that crossed its path,1,19,English,0
1844,test/6873447881355850328.wav,90240,16000,the surface of the moon is made of rocks and dust the outer layer of the moon is called the crust,1,19,English,0
1951,test/6909856093066898902.wav,153600,16000,in 2002 goma was destroyed by lava from the nyiragongo volcano which buried most of the town's streets particularly the town centre,1,19,English,0
1738,test/6915474618514234246.wav,132480,16000,it also attacked anything that entered the water even a giant dinosaur such as t rex would be no match for it,1,19,English,0
1661,test/6917907748364342404.wav,101760,16000,he did not set a figure for the cuts saying they will be made based on china's economic output,1,19,English,0
1983,test/6923678949967639873.wav,331840,16000,the word civilization comes from the latin civilis meaning civil related to the latin civis meaning citizen and civitas meaning city or city-state and that also somehow defines the size of the society,0,19,English,0
1745,test/6927296460002744628.wav,154560,16000,plants look their best when in a natural environment so resist the temptation to remove even just one specimen,0,19,English,0
1863,test/6933250279887426793.wav,207360,16000,the center of tibetan meditation is the deity yoga through the visualization of various deities the energy channels are cleaned the chakras are activated and the enlightenment consciousness is created,1,19,English,0
1960,test/6959849979442158896.wav,244800,16000,he was reportedly aged in his 20s. in a statement bieber said [w]hile i was not present nor directly involved with this tragic accident my thoughts and prayers are with the family of the victim.,1,19,English,0
1901,test/7053482366261158.wav,257280,16000,although ai has a strong connotation of science fiction ai forms a very important branch of computer science dealing with behavior learning and intelligent adaptation in a machine,0,19,English,0
1886,test/7147508536410384136.wav,124800,16000,ancient cultures and tribes began to keep them for easy access to milk hair meat and skins,1,19,English,0
1989,test/7199696972196091849.wav,294720,16000,he was also engaged in engraving banknotes for many countries recent examples of his work including the prime ministerial portraits on the front of the new canadian $5 and $100 bills,0,19,English,0
1910,test/7205372698028731729.wav,116160,16000,parisians have a reputation for being egocentric rude and arrogant,0,19,English,0
1724,test/7213249863906599090.wav,187840,16000,its renown for being an epicenter of luxury began in about 400 a.d. and lasted up until about 1100 a.d,0,19,English,0
1817,test/7233685891059653046.wav,72960,16000,the schengen zone however works somewhat like one country in this respect,1,19,English,0
1997,test/7237307653762156914.wav,208320,16000,"however the percentage of xdr-tb in the entire group of people with tuberculosis still seems to be low 6,000 of the total 330,000 people infected at any particular moment in south africa",1,19,English,0
1892,test/7266355212113564962.wav,210240,16000,this is the place the british colonisers took as their own and so if you are looking for evidence of the territory's colonial past this is a good place to start,0,19,English,0
1833,test/727761988624859269.wav,144960,16000,aristotle a philosopher theorised that everything is made up of a mixture of one or more of four elements they were earth water air and fire,1,19,English,0
1931,test/7301728842091889171.wav,180480,16000,the service is frequently used by shipping including pleasure craft as well as expeditions who have remote data and voice needs,1,19,English,0
2001,test/7355420232561873190.wav,117120,16000,travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans,1,19,English,0
1819,test/7366992441583559574.wav,195840,16000,ancient china had a unique way of showing different time periods each stage of china or each family that was in power was a distinctive dynasty,0,19,English,0
1754,test/7378068468742958430.wav,171840,16000,there may be more maria on the near side because the crust is thinner it was easier for lava to rise up to the surface,0,19,English,0
1662,test/7378917572989533960.wav,178560,16000,alloys are basically a mixture of two or more metals don't forget that there are many elements on the periodic table,0,19,English,0
1785,test/7411546787616977704.wav,188160,16000,scaffolding is not a method of learning but rather an aid that provides support to individuals whom are undergoing a new learning experience such as using a new computer program or beginning a new project,1,19,English,0
1898,test/7481269528554216749.wav,251200,16000,"""he [wales] basically lied to us from the start. first by acting as if this was for legal reasons. second by pretending he was listening to us right up to his art deletion.",0,19,English,0
1872,test/7489324500816890474.wav,200640,16000,during the struggle for independence organised by the mau movement a peaceful gathering in the town resulted in the killing of the paramount chief tupua tamasese lealofi iii,0,19,English,0
1799,test/7490665909832439995.wav,124800,16000,beyond wednesday's event carpanedo competed in two individual races at the championships,1,19,English,0
1974,test/7497575538636120175.wav,96000,16000,along the same line men are required to wear trousers covering the knees,1,19,English,0
1962,test/7528221290776312797.wav,168960,16000,the ph level is indicated by the amount of hydrogen the h in ph ions in the tested chemical,0,19,English,0
1731,test/7546471028199266685.wav,113600,16000,in the archipelagos and lakes you do not necessarily need a yacht,0,19,English,0
1871,test/7587276269543309929.wav,96320,16000,in the warm climate of the middle east the house was not so important,0,19,English,0
1835,test/7610837418342439800.wav,257280,16000,no tsunami warning has been issued and according to the jakarta geophysics agency no tsunami warning will be issued because the quake did not meet the magnitude 6.5 requirement,0,19,English,0
1707,test/7632932253248030737.wav,174720,16000,it is one of the main attractions of south africa and it is considered the flagship of south african national parks sanparks,0,19,English,0
1906,test/7702334162140062110.wav,101760,16000,this is not going to be goodbye this is the closing of one chapter and the opening of a new one,1,19,English,0
1787,test/77041922762474361.wav,135360,16000,blogging is a tool that inspires collaboration and encourages students to extend learning well beyond the traditional school day,1,19,English,0
1703,test/7705168054572226609.wav,97920,16000,martelly swore in a new provisional electoral council cep of nine members yesterday,1,19,English,0
1713,test/7733319748371867842.wav,222720,16000,while goma is reasonably safe any visits outside of goma should be researched to understand the state of the fighting that persists in the north kivu province,1,19,English,0
1966,test/776561182148076732.wav,136320,16000,the commission was martelly's response to widespread anti-regime protests that started in october,0,19,English,0
1880,test/7774130357954037687.wav,63360,16000,thus the pencil was a good friend to many people when it came out,1,19,English,0
1794,test/7783164194712761839.wav,132480,16000,a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society,1,19,English,0
1837,test/7853008702989503136.wav,164160,16000,liberal criticism of the reconstruction effort has focused on the awarding of reconstruction contracts to perceived washington insiders,0,19,English,0
1875,test/7886295100481437768.wav,161920,16000,a full 20% of the water that pours out of the planet's rivers into the oceans comes from the amazon,0,19,English,0
1992,test/7912552494860461835.wav,152000,16000,the term safari in popular use refers to overland travel to view the stunning african wildlife particularly on savanna,0,19,English,0
1812,test/7961517481926142457.wav,165120,16000,while one experimental vaccine appears able to reduce ebola mortality up until now no drugs have been clearly demonstrated suitable for treating existing infection,1,19,English,0
1782,test/7963255664903240942.wav,188160,16000,also between each dynasty was an unstable age of divided provinces the best-known of these periods was the three kingdoms epoch taking place for 60 years between the han and the jin dynasty,1,19,English,0
1704,test/7975383736177414509.wav,164160,16000,in 1990 it was added to the list of world heritage sites in danger due to the threat of desert sands,1,19,English,0
1686,test/8036301841859634130.wav,193920,16000,as a result the process of an organization working together to overcome an obstacle can lead to a new innovative process to serve the customer's need,0,19,English,0
1747,test/8055381310140725360.wav,57600,16000,fellow wrestlers also paid tribute to luna,1,19,English,0
1755,test/8065205721681723081.wav,77760,16000,one bomb exploded outside the governor general's office,1,19,English,0
1692,test/814068542761107022.wav,165440,16000,according to japan's nuclear agency radioactive caesium and iodine has been identified at the plant,0,19,English,0
1831,test/8148321977143490493.wav,170880,16000,the plitvice lakes national park is heavily forested mainly with beech spruce and fir trees and features a mixture of alpine and mediterranean vegetation,1,19,English,0
1790,test/8158297484454595266.wav,207360,16000,his work is of such recognized quality and detail that he is one of the very few household names among philatelists some specialize in collecting his work alone,0,19,English,0
1669,test/8173060820032255320.wav,146240,16000,police superintendent chandra shekhar solanki said the accused appeared in court with covered faces,0,19,English,0
1892,test/8260950316138046112.wav,165120,16000,this is the place the british colonisers took as their own and so if you are looking for evidence of the territory's colonial past this is a good place to start,1,19,English,0
1816,test/8268356342449509719.wav,147840,16000,duvall who is married with two adult children did not leave a big impression on miller to whom the story was related,0,19,English,0
1979,test/8281638920677065102.wav,175680,16000,the official falklands currency is the falkland pound fkp whose value is set equivalent to that of one british pound gbp,0,19,English,0
1823,test/8310039609116176436.wav,122880,16000,traffic flow is the study of the movement of individual drivers and vehicles between two points and the interactions they make with one another,1,19,English,0
1770,test/8324220666349639753.wav,70080,16000,this seems sensible because the earth doesn't feel as if it's moving does it,1,19,English,0
1833,test/8361417265277853163.wav,151680,16000,aristotle a philosopher theorised that everything is made up of a mixture of one or more of four elements they were earth water air and fire,1,19,English,0
1874,test/837008417921522673.wav,126720,16000,some people thought he was right but many people believed the opposite; that the solar system moved around the earth including the sun and even the other stars,1,19,English,0
1783,test/8395660467583137383.wav,121280,16000,regional and seasonal severe weather phenomena include blizzards snowstorms ice storms and dust storms,0,19,English,0
1759,test/8398257681626621326.wav,228480,16000,dr malar balasubramanian 29 was found in blue ash ohio a suburb approximately 15 miles north of cincinnati lying on the ground beside the road in a t-shirt and underwear in an apparently heavily medicated state,1,19,English,0
1829,test/8473036820953240930.wav,166080,16000,travellers bound for countries with heavy taxation can sometimes save a considerable amount of money especially on products such as alcoholic beverages and tobacco,1,19,English,0
1732,test/8476150411360889825.wav,218880,16000,the age where the events took place is commonly referred as the high middle ages the period of european history in the 11th 12th and 13th centuries ad 1000–1300,1,19,English,0
1876,test/8491962032427728850.wav,177600,16000,the northern marianas emergency management office said that there were no damages reported in the nation,1,19,English,0
1844,test/851494165324091609.wav,80640,16000,the surface of the moon is made of rocks and dust the outer layer of the moon is called the crust,1,19,English,0
1661,test/8546403500877190903.wav,110400,16000,he did not set a figure for the cuts saying they will be made based on china's economic output,1,19,English,0
1920,test/8573379125813015407.wav,119040,16000,they usually have special food drink and entertainment offers to keep guests in a good mood and keep them at the premise,1,19,English,0
1783,test/8582392026322819617.wav,124800,16000,regional and seasonal severe weather phenomena include blizzards snowstorms ice storms and dust storms,1,19,English,0
1748,test/8601075939905194476.wav,113920,16000,fire rescue crews eventually doused the fire by 11:35 pm,0,19,English,0
1707,test/8613346643514615014.wav,192000,16000,it is one of the main attractions of south africa and it is considered the flagship of south african national parks sanparks,0,19,English,0
1677,test/8660282724455407027.wav,98880,16000,today the only insects that cannot fold back their wings are dragon flies and mayflies,1,19,English,0
1851,test/8742060069420489184.wav,79680,16000,rip currents are the returning flow from waves breaking off the beach often at a reef or similar,1,19,English,0
1915,test/8756381645087147947.wav,193920,16000,you can use boda-boda motorcycle taxi to get around goma. the normal local price is ~500 congolese francs for the short ride,0,19,English,0
1848,test/8782270367315935727.wav,147840,16000,a car bomb detonated at police headquarters in gaziantep turkey yesterday morning killed two police officers and injured more than twenty other people,1,19,English,0
1747,test/8826719964171179660.wav,83520,16000,fellow wrestlers also paid tribute to luna,1,19,English,0
1942,test/8837680402159291933.wav,138240,16000,we make our houses from plants and make clothes from plants most foods that we eat are plants without plants animals could not survive,1,19,English,0
1931,test/8856417737463972790.wav,115200,16000,the service is frequently used by shipping including pleasure craft as well as expeditions who have remote data and voice needs,1,19,English,0
1733,test/899317378039624755.wav,281280,16000,first among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure iraq's borders against hostile interventions and to re-establish diplomatic relations with its neighbors,0,19,English,0
1715,test/9052682159806783261.wav,209280,16000,regular announcements in the metro are made only in catalan but unplanned disruptions are announced by an automated system in a wide variety of languages including spanish english french arabic and japanese,1,19,English,0
1980,test/9055240296608129734.wav,126720,16000,unfortunately studying traffic flow is difficult because driver behavior cannot be predicted with one-hundred percent certainty,1,19,English,0
1934,test/9063124481850378787.wav,118080,16000,usually you always here the sound of tourists and vendors the story of the sound and light is just like a story book,1,19,English,0
1757,test/9089212191853214530.wav,167040,16000,only mutations in germ-line cells can be passed on to children while mutations elsewhere can cause cell-death or cancer,0,19,English,0
1888,test/9099003922402856523.wav,137280,16000,re-entry shock comes on sooner than culture shock there's less of a honeymoon phase lasts longer and can be more severe,1,19,English,0
1666,test/9100750275960890476.wav,169280,16000,you may also wish to consult the advice of governments other than your own but their advice is designed for their citizens,0,19,English,0
1945,test/9113447011736256545.wav,118080,16000,casablanca is one of the least interesting places to shop in all of morocco,0,19,English,0
1822,test/911543279759253336.wav,165120,16000,the moroccan sultan rebuilt the city as daru l-badya and it was given the name casablanca by spanish traders who established trading bases there,1,19,English,0
